Resource,Activity,org:resource,concept:name,lifecycle:transition,time:timestamp,start:timestamp,case:creator,case:variant-index,case:variant,case:concept:name
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-06-21 07:45:00+02:00,2011-06-21 07:01:28.800000+02:00,Fluxicon Disco,15,Variant 15,559
Kim Passa,Create Purchase Requisition,Kim Passa,Create Purchase Requisition,complete,2011-03-21 13:12:00+01:00,2011-03-21 13:12:00+01:00,Fluxicon Disco,1,Variant 1,560
Maris Freeman,Analyze Purchase Requisition,Maris Freeman,Analyze Purchase Requisition,complete,2011-03-22 11:49:00+01:00,2011-03-22 11:49:00+01:00,Fluxicon Disco,1,Variant 1,560
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-03-22 11:57:00+01:00,2011-03-22 11:57:00+01:00,Fluxicon Disco,1,Variant 1,560
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-03-27 16:58:00+02:00,2011-03-27 15:36:14.400000+02:00,Fluxicon Disco,1,Variant 1,560
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-03-28 05:20:00+02:00,2011-03-28 04:19:06+02:00,Fluxicon Disco,1,Variant 1,560
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-03-28 10:37:00+02:00,2011-03-28 09:46:10.800000+02:00,Fluxicon Disco,1,Variant 1,560
Christian Francois,Analyze Quotation Comparison Map,Christian Francois,Analyze Quotation Comparison Map,complete,2011-03-28 17:48:00+02:00,2011-03-28 16:04:33.600000+02:00,Fluxicon Disco,1,Variant 1,560
Miu Hanwan,Choose best option,Miu Hanwan,Choose best option,complete,2011-03-28 17:48:00+02:00,2011-03-28 17:48:00+02:00,Fluxicon Disco,1,Variant 1,560
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-03-29 17:14:00+02:00,2011-03-29 01:31:58.800000+02:00,Fluxicon Disco,1,Variant 1,560
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-03-29 22:32:00+02:00,2011-03-29 21:57:01.200000+02:00,Fluxicon Disco,1,Variant 1,560
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-03-31 03:35:00+02:00,2011-03-31 03:19:36.600000+02:00,Fluxicon Disco,1,Variant 1,560
Karen Clarens,Deliver Goods Services,Karen Clarens,Deliver Goods Services,complete,2011-04-01 03:19:00+02:00,2011-04-01 02:36:16.800000+02:00,Fluxicon Disco,1,Variant 1,560
Immanuel Karagianni,Release Purchase Order,Immanuel Karagianni,Release Purchase Order,complete,2011-04-01 10:53:00+02:00,2011-04-01 06:40:43.200000+02:00,Fluxicon Disco,1,Variant 1,560
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-04-01 18:58:00+02:00,2011-04-01 12:00:54+02:00,Fluxicon Disco,1,Variant 1,560
Karen Clarens,Send Invoice,Karen Clarens,Send Invoice,complete,2011-04-05 08:49:00+02:00,2011-04-03 10:27:27.600000+02:00,Fluxicon Disco,1,Variant 1,560
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-04-05 23:18:00+02:00,2011-04-05 18:39:55.200000+02:00,Fluxicon Disco,1,Variant 1,560
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-04-05 23:18:00+02:00,2011-04-05 23:18:00+02:00,Fluxicon Disco,1,Variant 1,560
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-04-06 00:31:00+02:00,2011-04-05 23:41:21.600000+02:00,Fluxicon Disco,1,Variant 1,560
Kim Passa,Create Purchase Requisition,Kim Passa,Create Purchase Requisition,complete,2011-03-22 01:30:00+01:00,2011-03-22 01:30:00+01:00,Fluxicon Disco,7,Variant 7,563
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-03-22 18:50:00+01:00,2011-03-22 17:45:19.200000+01:00,Fluxicon Disco,7,Variant 7,563
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-03-22 18:58:00+01:00,2011-03-22 18:58:00+01:00,Fluxicon Disco,7,Variant 7,563
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-03-26 21:18:00+01:00,2011-03-26 18:32:48+01:00,Fluxicon Disco,7,Variant 7,563
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-03-27 16:41:00+02:00,2011-03-27 09:10:45.600000+02:00,Fluxicon Disco,7,Variant 7,563
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-03-27 19:25:00+02:00,2011-03-27 18:30:52.800000+02:00,Fluxicon Disco,7,Variant 7,563
Immanuel Karagianni,Analyze Quotation Comparison Map,Immanuel Karagianni,Analyze Quotation Comparison Map,complete,2011-03-28 02:50:00+02:00,2011-03-28 01:03:12+02:00,Fluxicon Disco,7,Variant 7,563
Immanuel Karagianni,Choose best option,Immanuel Karagianni,Choose best option,complete,2011-03-28 02:50:00+02:00,2011-03-28 02:50:00+02:00,Fluxicon Disco,7,Variant 7,563
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-03-28 12:39:00+02:00,2011-03-28 06:04:22.200000+02:00,Fluxicon Disco,7,Variant 7,563
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-03-28 15:06:00+02:00,2011-03-28 14:49:49.800000+02:00,Fluxicon Disco,7,Variant 7,563
Carmen Finacse,Confirm Purchase Order,Carmen Finacse,Confirm Purchase Order,complete,2011-03-31 21:10:00+02:00,2011-03-31 12:37:34.200000+02:00,Fluxicon Disco,7,Variant 7,563
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-04-05 01:12:00+02:00,2011-04-04 22:11:56.400000+02:00,Fluxicon Disco,7,Variant 7,563
Kim Passa,Release Purchase Order,Kim Passa,Release Purchase Order,complete,2011-04-05 08:38:00+02:00,2011-04-05 03:34:43.200000+02:00,Fluxicon Disco,7,Variant 7,563
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-04-05 11:49:00+02:00,2011-04-05 09:15:55.200000+02:00,Fluxicon Disco,7,Variant 7,563
Karen Clarens,Send Invoice,Karen Clarens,Send Invoice,complete,2011-04-05 18:40:00+02:00,2011-04-05 18:40:00+02:00,Fluxicon Disco,7,Variant 7,563
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-04-06 09:04:00+02:00,2011-04-06 04:27:31.200000+02:00,Fluxicon Disco,7,Variant 7,563
Pedro Alvares,Settle Dispute With Supplier,Pedro Alvares,Settle Dispute With Supplier,complete,2011-04-06 09:57:00+02:00,2011-04-06 09:48:31.200000+02:00,Fluxicon Disco,7,Variant 7,563
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-04-06 09:57:00+02:00,2011-04-06 09:57:00+02:00,Fluxicon Disco,7,Variant 7,563
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-04-06 10:45:00+02:00,2011-04-06 10:12:21.600000+02:00,Fluxicon Disco,7,Variant 7,563
Immanuel Karagianni,Create Purchase Requisition,Immanuel Karagianni,Create Purchase Requisition,complete,2011-03-22 02:34:00+01:00,2011-03-22 02:34:00+01:00,Fluxicon Disco,23,Variant 23,564
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-03-22 13:36:00+01:00,2011-03-22 13:36:00+01:00,Fluxicon Disco,23,Variant 23,564
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-03-22 13:42:00+01:00,2011-03-22 13:42:00+01:00,Fluxicon Disco,23,Variant 23,564
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-03-23 07:04:00+01:00,2011-03-23 07:04:00+01:00,Fluxicon Disco,23,Variant 23,564
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-03-24 01:13:00+01:00,2011-03-24 01:13:00+01:00,Fluxicon Disco,23,Variant 23,564
Magdalena Predutta,Create Quotation comparison Map,Magdalena Predutta,Create Quotation comparison Map,complete,2011-03-24 20:52:00+01:00,2011-03-24 14:36:47.400000+01:00,Fluxicon Disco,23,Variant 23,564
Fjodor Kowalski,Analyze Quotation Comparison Map,Fjodor Kowalski,Analyze Quotation Comparison Map,complete,2011-03-25 04:02:00+01:00,2011-03-25 02:18:48+01:00,Fluxicon Disco,23,Variant 23,564
Christian Francois,Choose best option,Christian Francois,Choose best option,complete,2011-03-25 04:02:00+01:00,2011-03-25 04:02:00+01:00,Fluxicon Disco,23,Variant 23,564
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-03-27 05:56:00+02:00,2011-03-26 20:16:27+02:00,Fluxicon Disco,23,Variant 23,564
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-03-27 10:42:00+02:00,2011-03-27 10:19:07.200000+02:00,Fluxicon Disco,23,Variant 23,564
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-03-31 03:02:00+02:00,2011-03-31 02:52:52.800000+02:00,Fluxicon Disco,23,Variant 23,564
Esmeralda Clay,Deliver Goods Services,Esmeralda Clay,Deliver Goods Services,complete,2011-04-03 05:35:00+02:00,2011-04-03 04:14:46.800000+02:00,Fluxicon Disco,23,Variant 23,564
Clement Duchot,Release Purchase Order,Clement Duchot,Release Purchase Order,complete,2011-04-03 12:51:00+02:00,2011-04-03 07:54:31.200000+02:00,Fluxicon Disco,23,Variant 23,564
Francois de Perrier,Settle Dispute With Supplier,Francois de Perrier,Settle Dispute With Supplier,complete,2011-04-04 05:23:00+02:00,2011-04-04 03:33:14.400000+02:00,Fluxicon Disco,23,Variant 23,564
Anne Olwada,Release Purchase Order,Anne Olwada,Release Purchase Order,complete,2011-04-04 12:46:00+02:00,2011-04-04 07:44:45.600000+02:00,Fluxicon Disco,23,Variant 23,564
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-04-05 05:34:00+02:00,2011-04-04 15:07:07.200000+02:00,Fluxicon Disco,23,Variant 23,564
Sean Manney,Send Invoice,Sean Manney,Send Invoice,complete,2011-04-05 11:32:00+02:00,2011-04-05 08:18:40.800000+02:00,Fluxicon Disco,23,Variant 23,564
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-04-06 02:42:00+02:00,2011-04-05 21:50:48+02:00,Fluxicon Disco,23,Variant 23,564
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-04-06 03:09:00+02:00,2011-04-06 03:06:01.800000+02:00,Fluxicon Disco,23,Variant 23,564
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-04-06 04:29:00+02:00,2011-04-06 03:34:36+02:00,Fluxicon Disco,23,Variant 23,564
Miu Hanwan,Create Purchase Requisition,Miu Hanwan,Create Purchase Requisition,complete,2011-03-22 02:27:00+01:00,2011-03-22 02:27:00+01:00,Fluxicon Disco,2,Variant 2,565
Fjodor Kowalski,Create Request for Quotation,Fjodor Kowalski,Create Request for Quotation,complete,2011-03-22 07:57:00+01:00,2011-03-22 07:57:00+01:00,Fluxicon Disco,2,Variant 2,565
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-03-23 08:48:00+01:00,2011-03-23 08:48:00+01:00,Fluxicon Disco,2,Variant 2,565
Magdalena Predutta,Send Request for Quotation to Supplier,Magdalena Predutta,Send Request for Quotation to Supplier,complete,2011-03-24 01:55:00+01:00,2011-03-24 01:55:00+01:00,Fluxicon Disco,2,Variant 2,565
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-03-25 05:29:00+01:00,2011-03-25 04:38:10.800000+01:00,Fluxicon Disco,2,Variant 2,565
Clement Duchot,Analyze Quotation Comparison Map,Clement Duchot,Analyze Quotation Comparison Map,complete,2011-03-25 12:26:00+01:00,2011-03-25 12:26:00+01:00,Fluxicon Disco,2,Variant 2,565
Miu Hanwan,Choose best option,Miu Hanwan,Choose best option,complete,2011-03-25 12:26:00+01:00,2011-03-25 12:26:00+01:00,Fluxicon Disco,2,Variant 2,565
Karel de Groot,Settle Conditions With Supplier,Karel de Groot,Settle Conditions With Supplier,complete,2011-03-26 01:38:00+01:00,2011-03-26 01:38:00+01:00,Fluxicon Disco,2,Variant 2,565
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-03-26 14:31:00+01:00,2011-03-26 14:31:00+01:00,Fluxicon Disco,2,Variant 2,565
Karen Clarens,Confirm Purchase Order,Karen Clarens,Confirm Purchase Order,complete,2011-03-27 10:29:00+02:00,2011-03-27 10:29:00+02:00,Fluxicon Disco,2,Variant 2,565
Esmeralda Clay,Deliver Goods Services,Esmeralda Clay,Deliver Goods Services,complete,2011-03-31 17:20:00+02:00,2011-03-31 17:07:07.800000+02:00,Fluxicon Disco,2,Variant 2,565
Kim Passa,Release Purchase Order,Kim Passa,Release Purchase Order,complete,2011-04-01 00:33:00+02:00,2011-03-31 19:38:33.600000+02:00,Fluxicon Disco,2,Variant 2,565
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-04-01 06:31:00+02:00,2011-04-01 01:23:07.200000+02:00,Fluxicon Disco,2,Variant 2,565
Carmen Finacse,Send Invoice,Carmen Finacse,Send Invoice,complete,2011-04-05 06:09:00+02:00,2011-04-05 06:01:58.800000+02:00,Fluxicon Disco,2,Variant 2,565
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-04-05 20:40:00+02:00,2011-04-05 16:01:16.800000+02:00,Fluxicon Disco,2,Variant 2,565
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-04-05 20:45:00+02:00,2011-04-05 20:44:27+02:00,Fluxicon Disco,2,Variant 2,565
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-04-05 21:10:00+02:00,2011-04-05 20:53:00+02:00,Fluxicon Disco,2,Variant 2,565
Anna Kaufmann,Create Purchase Requisition,Anna Kaufmann,Create Purchase Requisition,complete,2011-03-22 19:11:00+01:00,2011-03-22 19:11:00+01:00,Fluxicon Disco,4,Variant 4,572
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-03-23 10:33:00+01:00,2011-03-23 10:33:00+01:00,Fluxicon Disco,4,Variant 4,572
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-03-23 10:38:00+01:00,2011-03-23 10:38:00+01:00,Fluxicon Disco,4,Variant 4,572
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-03-25 02:55:00+01:00,2011-03-25 02:55:00+01:00,Fluxicon Disco,4,Variant 4,572
Kim Passa,Create Purchase Requisition,Kim Passa,Create Purchase Requisition,complete,2011-03-22 19:11:00+01:00,2011-03-22 19:11:00+01:00,Fluxicon Disco,6,Variant 6,573
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-03-23 18:12:00+01:00,2011-03-23 18:12:00+01:00,Fluxicon Disco,6,Variant 6,573
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-03-23 18:17:00+01:00,2011-03-23 18:17:00+01:00,Fluxicon Disco,6,Variant 6,573
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-03-28 00:30:00+02:00,2011-03-28 00:19:30+02:00,Fluxicon Disco,6,Variant 6,573
Anne Olwada,Amend Request for Quotation,Anne Olwada,Amend Request for Quotation,complete,2011-03-28 01:29:00+02:00,2011-03-28 01:29:00+02:00,Fluxicon Disco,6,Variant 6,573
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-03-28 03:27:00+02:00,2011-03-28 03:22:31.200000+02:00,Fluxicon Disco,6,Variant 6,573
Magdalena Predutta,Send Request for Quotation to Supplier,Magdalena Predutta,Send Request for Quotation to Supplier,complete,2011-03-28 05:13:00+02:00,2011-03-28 04:28:28.800000+02:00,Fluxicon Disco,6,Variant 6,573
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-03-28 11:50:00+02:00,2011-03-28 09:38:59.400000+02:00,Fluxicon Disco,6,Variant 6,573
Kim Passa,Analyze Quotation Comparison Map,Kim Passa,Analyze Quotation Comparison Map,complete,2011-03-28 18:49:00+02:00,2011-03-28 18:04:36+02:00,Fluxicon Disco,6,Variant 6,573
Elvira Lores,Choose best option,Elvira Lores,Choose best option,complete,2011-03-28 18:49:00+02:00,2011-03-28 18:49:00+02:00,Fluxicon Disco,6,Variant 6,573
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-03-29 05:22:00+02:00,2011-03-28 22:17:53.400000+02:00,Fluxicon Disco,6,Variant 6,573
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-03-29 10:18:00+02:00,2011-03-29 09:45:26.400000+02:00,Fluxicon Disco,6,Variant 6,573
Carmen Finacse,Confirm Purchase Order,Carmen Finacse,Confirm Purchase Order,complete,2011-03-30 00:13:00+02:00,2011-03-30 00:13:00+02:00,Fluxicon Disco,6,Variant 6,573
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-04-02 19:44:00+02:00,2011-04-02 16:59:16.200000+02:00,Fluxicon Disco,6,Variant 6,573
Christian Francois,Release Purchase Order,Christian Francois,Release Purchase Order,complete,2011-04-03 03:09:00+02:00,2011-04-02 22:06:24+02:00,Fluxicon Disco,6,Variant 6,573
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-04-03 12:00:00+02:00,2011-04-03 04:23:20.400000+02:00,Fluxicon Disco,6,Variant 6,573
Carmen Finacse,Send Invoice,Carmen Finacse,Send Invoice,complete,2011-04-05 07:19:00+02:00,2011-04-05 06:55:46.800000+02:00,Fluxicon Disco,6,Variant 6,573
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-04-05 21:55:00+02:00,2011-04-05 17:14:40.800000+02:00,Fluxicon Disco,6,Variant 6,573
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-04-05 21:55:00+02:00,2011-04-05 21:55:00+02:00,Fluxicon Disco,6,Variant 6,573
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-04-05 23:05:00+02:00,2011-04-05 22:17:24+02:00,Fluxicon Disco,6,Variant 6,573
Alberto Duport,Create Purchase Requisition,Alberto Duport,Create Purchase Requisition,complete,2011-03-22 21:12:00+01:00,2011-03-22 21:12:00+01:00,Fluxicon Disco,16,Variant 16,575
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-03-23 18:13:00+01:00,2011-03-23 18:13:00+01:00,Fluxicon Disco,16,Variant 16,575
Maris Freeman,Create Request for Quotation,Maris Freeman,Create Request for Quotation,complete,2011-03-23 18:22:00+01:00,2011-03-23 18:22:00+01:00,Fluxicon Disco,16,Variant 16,575
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-03-27 03:12:00+02:00,2011-03-27 03:09:20.400000+02:00,Fluxicon Disco,16,Variant 16,575
Fjodor Kowalski,Amend Request for Quotation,Fjodor Kowalski,Amend Request for Quotation,complete,2011-03-27 04:16:00+02:00,2011-03-27 04:16:00+02:00,Fluxicon Disco,16,Variant 16,575
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-03-28 02:31:00+02:00,2011-03-28 02:25:24+02:00,Fluxicon Disco,16,Variant 16,575
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-03-28 04:26:00+02:00,2011-03-28 03:47:46.800000+02:00,Fluxicon Disco,16,Variant 16,575
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-03-28 08:44:00+02:00,2011-03-28 07:18:51.600000+02:00,Fluxicon Disco,16,Variant 16,575
Kim Passa,Analyze Quotation Comparison Map,Kim Passa,Analyze Quotation Comparison Map,complete,2011-03-28 15:44:00+02:00,2011-03-28 15:44:00+02:00,Fluxicon Disco,16,Variant 16,575
Tesca Lobes,Choose best option,Tesca Lobes,Choose best option,complete,2011-03-28 15:44:00+02:00,2011-03-28 15:44:00+02:00,Fluxicon Disco,16,Variant 16,575
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-03-29 04:35:00+02:00,2011-03-28 23:24:07.200000+02:00,Fluxicon Disco,16,Variant 16,575
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-03-29 10:26:00+02:00,2011-03-29 09:47:23.400000+02:00,Fluxicon Disco,16,Variant 16,575
Esmeralda Clay,Confirm Purchase Order,Esmeralda Clay,Confirm Purchase Order,complete,2011-03-31 10:11:00+02:00,2011-03-31 10:11:00+02:00,Fluxicon Disco,16,Variant 16,575
Esmeralda Clay,Deliver Goods Services,Esmeralda Clay,Deliver Goods Services,complete,2011-04-01 09:01:00+02:00,2011-04-01 09:01:00+02:00,Fluxicon Disco,16,Variant 16,575
Nico Ojenbeer,Release Purchase Order,Nico Ojenbeer,Release Purchase Order,complete,2011-04-01 16:28:00+02:00,2011-04-01 11:24:02.400000+02:00,Fluxicon Disco,16,Variant 16,575
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-04-02 02:31:00+02:00,2011-04-01 17:52:25.200000+02:00,Fluxicon Disco,16,Variant 16,575
Karen Clarens,Send Invoice,Karen Clarens,Send Invoice,complete,2011-04-05 11:12:00+02:00,2011-04-05 10:52:01.200000+02:00,Fluxicon Disco,16,Variant 16,575
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-04-06 01:36:00+02:00,2011-04-05 20:59:31.200000+02:00,Fluxicon Disco,16,Variant 16,575
Pedro Alvares,Settle Dispute With Supplier,Pedro Alvares,Settle Dispute With Supplier,complete,2011-04-06 02:36:00+02:00,2011-04-06 02:26:24+02:00,Fluxicon Disco,16,Variant 16,575
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-04-06 03:09:00+02:00,2011-04-06 03:05:22.200000+02:00,Fluxicon Disco,16,Variant 16,575
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-04-06 04:23:00+02:00,2011-04-06 03:32:40.800000+02:00,Fluxicon Disco,16,Variant 16,575
Alberto Duport,Create Purchase Requisition,Alberto Duport,Create Purchase Requisition,complete,2011-03-23 15:19:00+01:00,2011-03-23 15:19:00+01:00,Fluxicon Disco,18,Variant 18,582
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-03-24 12:35:00+01:00,2011-03-24 12:35:00+01:00,Fluxicon Disco,18,Variant 18,582
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-03-24 12:46:00+01:00,2011-03-24 12:46:00+01:00,Fluxicon Disco,18,Variant 18,582
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-03-30 04:50:00+02:00,2011-03-29 17:54:39.600000+02:00,Fluxicon Disco,18,Variant 18,582
Alberto Duport,Amend Request for Quotation,Alberto Duport,Amend Request for Quotation,complete,2011-03-30 05:53:00+02:00,2011-03-30 04:57:33.600000+02:00,Fluxicon Disco,18,Variant 18,582
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-04-01 10:05:00+02:00,2011-04-01 10:02:37.200000+02:00,Fluxicon Disco,18,Variant 18,582
Clement Duchot,Amend Request for Quotation,Clement Duchot,Amend Request for Quotation,complete,2011-04-01 11:05:00+02:00,2011-04-01 10:12:12+02:00,Fluxicon Disco,18,Variant 18,582
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-04-05 11:41:00+02:00,2011-04-05 11:36:06+02:00,Fluxicon Disco,18,Variant 18,582
Miu Hanwan,Create Purchase Requisition,Miu Hanwan,Create Purchase Requisition,complete,2011-03-25 18:42:00+01:00,2011-03-25 18:42:00+01:00,Fluxicon Disco,1,Variant 1,595
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-03-26 05:18:00+01:00,2011-03-26 05:18:00+01:00,Fluxicon Disco,1,Variant 1,595
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-03-26 05:25:00+01:00,2011-03-26 05:25:00+01:00,Fluxicon Disco,1,Variant 1,595
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-03-30 00:17:00+02:00,2011-03-30 00:13:46.800000+02:00,Fluxicon Disco,1,Variant 1,595
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-03-30 13:04:00+02:00,2011-03-30 07:41:51.600000+02:00,Fluxicon Disco,1,Variant 1,595
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-03-30 17:06:00+02:00,2011-03-30 15:46:08.400000+02:00,Fluxicon Disco,1,Variant 1,595
Tesca Lobes,Analyze Quotation Comparison Map,Tesca Lobes,Analyze Quotation Comparison Map,complete,2011-03-30 23:56:00+02:00,2011-03-30 22:17:36+02:00,Fluxicon Disco,1,Variant 1,595
Christian Francois,Choose best option,Christian Francois,Choose best option,complete,2011-03-30 23:56:00+02:00,2011-03-30 23:56:00+02:00,Fluxicon Disco,1,Variant 1,595
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-03-31 18:02:00+02:00,2011-03-31 05:54:22.800000+02:00,Fluxicon Disco,1,Variant 1,595
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-03-31 21:48:00+02:00,2011-03-31 21:44:28.800000+02:00,Fluxicon Disco,1,Variant 1,595
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-04-03 23:44:00+02:00,2011-04-03 23:39:49.200000+02:00,Fluxicon Disco,1,Variant 1,595
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-04-05 11:32:00+02:00,2011-04-05 10:27:33.600000+02:00,Fluxicon Disco,1,Variant 1,595
Tesca Lobes,Release Purchase Order,Tesca Lobes,Release Purchase Order,complete,2011-04-05 18:58:00+02:00,2011-04-05 13:54:43.200000+02:00,Fluxicon Disco,1,Variant 1,595
