Resource,Activity,org:resource,concept:name,lifecycle:transition,time:timestamp,start:timestamp,case:creator,case:variant-index,case:variant,case:concept:name
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-02-20 16:31:00+00:00,2011-02-20 16:20:40.800000+00:00,Fluxicon Disco,7,Variant 7,296
Karen Clarens,Confirm Purchase Order,Karen Clarens,Confirm Purchase Order,complete,2011-02-21 02:08:00+00:00,2011-02-21 01:04:31.800000+00:00,Fluxicon Disco,7,Variant 7,296
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-02-25 00:06:00+00:00,2011-02-21 16:13:42+00:00,Fluxicon Disco,7,Variant 7,296
Fjodor Kowalski,Release Purchase Order,Fjodor Kowalski,Release Purchase Order,complete,2011-02-25 07:35:00+00:00,2011-02-25 00:28:27+00:00,Fluxicon Disco,7,Variant 7,296
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-02-25 13:32:00+00:00,2011-02-25 11:09:12+00:00,Fluxicon Disco,7,Variant 7,296
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-02-26 00:25:00+00:00,2011-02-25 21:22:09.600000+00:00,Fluxicon Disco,7,Variant 7,296
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-02-26 14:48:00+00:00,2011-02-26 04:35:16.200000+00:00,Fluxicon Disco,7,Variant 7,296
Karalda Nimwada,Settle Dispute With Supplier,Karalda Nimwada,Settle Dispute With Supplier,complete,2011-02-26 15:21:00+00:00,2011-02-26 15:06:47.400000+00:00,Fluxicon Disco,7,Variant 7,296
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-02-26 15:21:00+00:00,2011-02-26 15:21:00+00:00,Fluxicon Disco,7,Variant 7,296
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-02-26 16:10:00+00:00,2011-02-26 15:49:25.200000+00:00,Fluxicon Disco,7,Variant 7,296
Penn Osterwalder,Create Purchase Requisition,Penn Osterwalder,Create Purchase Requisition,complete,2011-02-11 17:56:00+00:00,2011-02-11 17:56:00+00:00,Fluxicon Disco,2,Variant 2,303
Anne Olwada,Create Request for Quotation,Anne Olwada,Create Request for Quotation,complete,2011-02-11 20:30:00+00:00,2011-02-11 20:30:00+00:00,Fluxicon Disco,2,Variant 2,303
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-02-15 00:59:00+00:00,2011-02-15 00:31:48+00:00,Fluxicon Disco,2,Variant 2,303
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-02-15 20:40:00+00:00,2011-02-15 18:23:21+00:00,Fluxicon Disco,2,Variant 2,303
Magdalena Predutta,Create Quotation comparison Map,Magdalena Predutta,Create Quotation comparison Map,complete,2011-02-16 11:38:00+00:00,2011-02-15 21:33:52.800000+00:00,Fluxicon Disco,2,Variant 2,303
Elvira Lores,Analyze Quotation Comparison Map,Elvira Lores,Analyze Quotation Comparison Map,complete,2011-02-16 18:24:00+00:00,2011-02-16 16:46:33.600000+00:00,Fluxicon Disco,2,Variant 2,303
Miu Hanwan,Choose best option,Miu Hanwan,Choose best option,complete,2011-02-16 18:24:00+00:00,2011-02-16 18:24:00+00:00,Fluxicon Disco,2,Variant 2,303
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-02-17 19:28:00+00:00,2011-02-16 20:09:16.800000+00:00,Fluxicon Disco,2,Variant 2,303
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-02-19 08:58:00+00:00,2011-02-19 06:43:00+00:00,Fluxicon Disco,2,Variant 2,303
Carmen Finacse,Confirm Purchase Order,Carmen Finacse,Confirm Purchase Order,complete,2011-02-20 18:18:00+00:00,2011-02-20 18:11:50.400000+00:00,Fluxicon Disco,2,Variant 2,303
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-02-21 14:57:00+00:00,2011-02-20 21:23:51+00:00,Fluxicon Disco,2,Variant 2,303
Esmana Liubiata,Release Purchase Order,Esmana Liubiata,Release Purchase Order,complete,2011-02-21 21:45:00+00:00,2011-02-21 15:17:24+00:00,Fluxicon Disco,2,Variant 2,303
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-02-22 14:11:00+00:00,2011-02-22 07:36:36+00:00,Fluxicon Disco,2,Variant 2,303
Sean Manney,Send Invoice,Sean Manney,Send Invoice,complete,2011-02-23 09:02:00+00:00,2011-02-23 03:45:19.200000+00:00,Fluxicon Disco,2,Variant 2,303
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-02-23 23:37:00+00:00,2011-02-23 13:15:45+00:00,Fluxicon Disco,2,Variant 2,303
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-02-23 23:37:00+00:00,2011-02-23 23:37:00+00:00,Fluxicon Disco,2,Variant 2,303
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-02-24 00:35:00+00:00,2011-02-23 23:38:09.600000+00:00,Fluxicon Disco,2,Variant 2,303
Clement Duchot,Create Purchase Requisition,Clement Duchot,Create Purchase Requisition,complete,2011-02-13 00:12:00+00:00,2011-02-13 00:12:00+00:00,Fluxicon Disco,25,Variant 25,306
Christian Francois,Create Request for Quotation,Christian Francois,Create Request for Quotation,complete,2011-02-13 04:53:00+00:00,2011-02-13 00:31:38.400000+00:00,Fluxicon Disco,25,Variant 25,306
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-02-14 20:27:00+00:00,2011-02-14 20:27:00+00:00,Fluxicon Disco,25,Variant 25,306
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-02-15 12:06:00+00:00,2011-02-15 10:26:33+00:00,Fluxicon Disco,25,Variant 25,306
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-02-15 20:03:00+00:00,2011-02-15 12:34:37.200000+00:00,Fluxicon Disco,25,Variant 25,306
Kim Passa,Analyze Quotation Comparison Map,Kim Passa,Analyze Quotation Comparison Map,complete,2011-02-16 03:12:00+00:00,2011-02-16 01:29:02.400000+00:00,Fluxicon Disco,25,Variant 25,306
Penn Osterwalder,Choose best option,Penn Osterwalder,Choose best option,complete,2011-02-16 03:12:00+00:00,2011-02-16 03:12:00+00:00,Fluxicon Disco,25,Variant 25,306
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-02-18 08:12:00+00:00,2011-02-16 20:04:10.200000+00:00,Fluxicon Disco,25,Variant 25,306
Karel de Groot,Create Purchase Order,Karel de Groot,Create Purchase Order,complete,2011-02-18 08:59:00+00:00,2011-02-18 08:56:10.800000+00:00,Fluxicon Disco,25,Variant 25,306
Esmeralda Clay,Confirm Purchase Order,Esmeralda Clay,Confirm Purchase Order,complete,2011-02-18 23:30:00+00:00,2011-02-18 23:30:00+00:00,Fluxicon Disco,25,Variant 25,306
Kiu Kan,Deliver Goods Services,Kiu Kan,Deliver Goods Services,complete,2011-02-21 14:06:00+00:00,2011-02-19 23:17:51+00:00,Fluxicon Disco,25,Variant 25,306
Christian Francois,Release Purchase Order,Christian Francois,Release Purchase Order,complete,2011-02-21 21:37:00+00:00,2011-02-21 14:28:33+00:00,Fluxicon Disco,25,Variant 25,306
Francois de Perrier,Settle Dispute With Supplier,Francois de Perrier,Settle Dispute With Supplier,complete,2011-02-22 11:42:00+00:00,2011-02-22 04:47:57+00:00,Fluxicon Disco,25,Variant 25,306
Miu Hanwan,Release Purchase Order,Miu Hanwan,Release Purchase Order,complete,2011-02-22 18:56:00+00:00,2011-02-22 12:03:42+00:00,Fluxicon Disco,25,Variant 25,306
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-02-23 11:40:00+00:00,2011-02-23 04:58:24+00:00,Fluxicon Disco,25,Variant 25,306
Esmeralda Clay,Send Invoice,Esmeralda Clay,Send Invoice,complete,2011-02-24 03:39:00+00:00,2011-02-23 23:10:28.800000+00:00,Fluxicon Disco,25,Variant 25,306
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-02-24 18:10:00+00:00,2011-02-24 07:51:35.400000+00:00,Fluxicon Disco,25,Variant 25,306
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-02-24 18:13:00+00:00,2011-02-24 18:12:45.600000+00:00,Fluxicon Disco,25,Variant 25,306
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-02-24 19:24:00+00:00,2011-02-24 18:14:25.200000+00:00,Fluxicon Disco,25,Variant 25,306
Christian Francois,Create Purchase Requisition,Christian Francois,Create Purchase Requisition,complete,2011-02-13 00:29:00+00:00,2011-02-13 00:29:00+00:00,Fluxicon Disco,8,Variant 8,307
Immanuel Karagianni,Create Request for Quotation,Immanuel Karagianni,Create Request for Quotation,complete,2011-02-13 01:25:00+00:00,2011-02-13 01:25:00+00:00,Fluxicon Disco,8,Variant 8,307
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-02-15 01:20:00+00:00,2011-02-15 01:14:13.200000+00:00,Fluxicon Disco,8,Variant 8,307
Esmana Liubiata,Amend Request for Quotation,Esmana Liubiata,Amend Request for Quotation,complete,2011-02-15 02:23:00+00:00,2011-02-15 01:52:07.800000+00:00,Fluxicon Disco,8,Variant 8,307
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-02-15 05:52:00+00:00,2011-02-15 04:40:56.400000+00:00,Fluxicon Disco,8,Variant 8,307
Magdalena Predutta,Send Request for Quotation to Supplier,Magdalena Predutta,Send Request for Quotation to Supplier,complete,2011-02-15 17:56:00+00:00,2011-02-15 17:02:45+00:00,Fluxicon Disco,8,Variant 8,307
Magdalena Predutta,Create Quotation comparison Map,Magdalena Predutta,Create Quotation comparison Map,complete,2011-02-15 19:44:00+00:00,2011-02-15 18:02:28.800000+00:00,Fluxicon Disco,8,Variant 8,307
Immanuel Karagianni,Analyze Quotation Comparison Map,Immanuel Karagianni,Analyze Quotation Comparison Map,complete,2011-02-16 02:49:00+00:00,2011-02-16 01:07:00+00:00,Fluxicon Disco,8,Variant 8,307
Clement Duchot,Choose best option,Clement Duchot,Choose best option,complete,2011-02-16 02:49:00+00:00,2011-02-16 02:49:00+00:00,Fluxicon Disco,8,Variant 8,307
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-02-16 21:59:00+00:00,2011-02-16 17:40:27.600000+00:00,Fluxicon Disco,8,Variant 8,307
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-02-17 17:00:00+00:00,2011-02-17 16:59:38.400000+00:00,Fluxicon Disco,8,Variant 8,307
Carmen Finacse,Confirm Purchase Order,Carmen Finacse,Confirm Purchase Order,complete,2011-02-17 21:29:00+00:00,2011-02-17 21:25:42+00:00,Fluxicon Disco,8,Variant 8,307
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-02-22 17:45:00+00:00,2011-02-19 06:58:27+00:00,Fluxicon Disco,8,Variant 8,307
Esmana Liubiata,Release Purchase Order,Esmana Liubiata,Release Purchase Order,complete,2011-02-23 01:52:00+00:00,2011-02-23 01:07:21+00:00,Fluxicon Disco,8,Variant 8,307
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-02-23 15:16:00+00:00,2011-02-23 09:54:24+00:00,Fluxicon Disco,8,Variant 8,307
Esmeralda Clay,Send Invoice,Esmeralda Clay,Send Invoice,complete,2011-02-24 03:39:00+00:00,2011-02-24 00:10:57.600000+00:00,Fluxicon Disco,8,Variant 8,307
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-02-24 18:13:00+00:00,2011-02-24 07:52:27.600000+00:00,Fluxicon Disco,8,Variant 8,307
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-02-24 18:13:00+00:00,2011-02-24 18:13:00+00:00,Fluxicon Disco,8,Variant 8,307
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-02-24 18:39:00+00:00,2011-02-24 18:13:31.200000+00:00,Fluxicon Disco,8,Variant 8,307
Kim Passa,Create Purchase Requisition,Kim Passa,Create Purchase Requisition,complete,2011-02-13 04:28:00+00:00,2011-02-13 04:28:00+00:00,Fluxicon Disco,9,Variant 9,308
Immanuel Karagianni,Create Request for Quotation,Immanuel Karagianni,Create Request for Quotation,complete,2011-02-13 04:51:00+00:00,2011-02-13 04:51:00+00:00,Fluxicon Disco,9,Variant 9,308
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-02-15 00:06:00+00:00,2011-02-14 23:56:49.200000+00:00,Fluxicon Disco,9,Variant 9,308
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-02-15 06:36:00+00:00,2011-02-15 05:46:03+00:00,Fluxicon Disco,9,Variant 9,308
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-02-15 11:16:00+00:00,2011-02-15 06:52:48+00:00,Fluxicon Disco,9,Variant 9,308
Esmana Liubiata,Analyze Quotation Comparison Map,Esmana Liubiata,Analyze Quotation Comparison Map,complete,2011-02-15 17:56:00+00:00,2011-02-15 16:20:00+00:00,Fluxicon Disco,9,Variant 9,308
Anne Olwada,Choose best option,Anne Olwada,Choose best option,complete,2011-02-15 17:56:00+00:00,2011-02-15 17:56:00+00:00,Fluxicon Disco,9,Variant 9,308
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-02-16 06:36:00+00:00,2011-02-15 21:18:00+00:00,Fluxicon Disco,9,Variant 9,308
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-02-16 12:10:00+00:00,2011-02-16 12:09:34.800000+00:00,Fluxicon Disco,9,Variant 9,308
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-02-18 00:07:00+00:00,2011-02-18 00:07:00+00:00,Fluxicon Disco,9,Variant 9,308
Karen Clarens,Deliver Goods Services,Karen Clarens,Deliver Goods Services,complete,2011-02-19 16:20:00+00:00,2011-02-19 16:20:00+00:00,Fluxicon Disco,9,Variant 9,308
Fjodor Kowalski,Release Purchase Order,Fjodor Kowalski,Release Purchase Order,complete,2011-02-19 23:47:00+00:00,2011-02-19 16:42:21+00:00,Fluxicon Disco,9,Variant 9,308
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-02-20 04:11:00+00:00,2011-02-20 02:25:24+00:00,Fluxicon Disco,9,Variant 9,308
Karen Clarens,Send Invoice,Karen Clarens,Send Invoice,complete,2011-02-22 15:25:00+00:00,2011-02-22 15:25:00+00:00,Fluxicon Disco,9,Variant 9,308
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-02-23 05:45:00+00:00,2011-02-22 19:34:24+00:00,Fluxicon Disco,9,Variant 9,308
Karalda Nimwada,Settle Dispute With Supplier,Karalda Nimwada,Settle Dispute With Supplier,complete,2011-02-23 06:34:00+00:00,2011-02-23 06:09:59.400000+00:00,Fluxicon Disco,9,Variant 9,308
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-02-23 06:34:00+00:00,2011-02-23 06:34:00+00:00,Fluxicon Disco,9,Variant 9,308
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-02-23 07:09:00+00:00,2011-02-23 06:34:42+00:00,Fluxicon Disco,9,Variant 9,308
Anna Kaufmann,Create Purchase Requisition,Anna Kaufmann,Create Purchase Requisition,complete,2011-02-13 04:54:00+00:00,2011-02-13 04:54:00+00:00,Fluxicon Disco,1,Variant 1,309
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-02-13 16:49:00+00:00,2011-02-13 16:49:00+00:00,Fluxicon Disco,1,Variant 1,309
Maris Freeman,Create Request for Quotation,Maris Freeman,Create Request for Quotation,complete,2011-02-13 16:59:00+00:00,2011-02-13 16:59:00+00:00,Fluxicon Disco,1,Variant 1,309
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-02-17 13:27:00+00:00,2011-02-17 04:48:50.400000+00:00,Fluxicon Disco,1,Variant 1,309
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-02-18 09:23:00+00:00,2011-02-18 06:23:36+00:00,Fluxicon Disco,1,Variant 1,309
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-02-19 11:18:00+00:00,2011-02-18 10:56:18+00:00,Fluxicon Disco,1,Variant 1,309
Nico Ojenbeer,Analyze Quotation Comparison Map,Nico Ojenbeer,Analyze Quotation Comparison Map,complete,2011-02-19 18:22:00+00:00,2011-02-19 16:40:14.400000+00:00,Fluxicon Disco,1,Variant 1,309
Nico Ojenbeer,Choose best option,Nico Ojenbeer,Choose best option,complete,2011-02-19 18:22:00+00:00,2011-02-19 18:22:00+00:00,Fluxicon Disco,1,Variant 1,309
Karel de Groot,Settle Conditions With Supplier,Karel de Groot,Settle Conditions With Supplier,complete,2011-02-20 09:10:00+00:00,2011-02-19 22:54:20.400000+00:00,Fluxicon Disco,1,Variant 1,309
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-02-20 12:50:00+00:00,2011-02-20 12:49:31.200000+00:00,Fluxicon Disco,1,Variant 1,309
Carmen Finacse,Confirm Purchase Order,Carmen Finacse,Confirm Purchase Order,complete,2011-02-20 17:02:00+00:00,2011-02-20 16:34:16.800000+00:00,Fluxicon Disco,1,Variant 1,309
Kiu Kan,Deliver Goods Services,Kiu Kan,Deliver Goods Services,complete,2011-02-23 10:28:00+00:00,2011-02-23 10:28:00+00:00,Fluxicon Disco,1,Variant 1,309
Anne Olwada,Release Purchase Order,Anne Olwada,Release Purchase Order,complete,2011-02-23 18:07:00+00:00,2011-02-23 10:50:57+00:00,Fluxicon Disco,1,Variant 1,309
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-02-24 02:34:00+00:00,2011-02-23 23:11:12+00:00,Fluxicon Disco,1,Variant 1,309
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-02-26 00:03:00+00:00,2011-02-25 11:18:52.800000+00:00,Fluxicon Disco,1,Variant 1,309
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-02-26 14:24:00+00:00,2011-02-26 04:12:41.400000+00:00,Fluxicon Disco,1,Variant 1,309
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-02-26 14:24:00+00:00,2011-02-26 14:24:00+00:00,Fluxicon Disco,1,Variant 1,309
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-02-26 15:02:00+00:00,2011-02-26 14:52:12+00:00,Fluxicon Disco,1,Variant 1,309
Kim Passa,Create Purchase Requisition,Kim Passa,Create Purchase Requisition,complete,2011-02-13 12:24:00+00:00,2011-02-13 12:24:00+00:00,Fluxicon Disco,1,Variant 1,310
Maris Freeman,Analyze Purchase Requisition,Maris Freeman,Analyze Purchase Requisition,complete,2011-02-14 10:08:00+00:00,2011-02-14 10:08:00+00:00,Fluxicon Disco,1,Variant 1,310
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-02-14 10:15:00+00:00,2011-02-14 10:15:00+00:00,Fluxicon Disco,1,Variant 1,310
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-02-15 03:52:00+00:00,2011-02-15 02:54:32.400000+00:00,Fluxicon Disco,1,Variant 1,310
Magdalena Predutta,Send Request for Quotation to Supplier,Magdalena Predutta,Send Request for Quotation to Supplier,complete,2011-02-15 20:09:00+00:00,2011-02-15 18:55:48+00:00,Fluxicon Disco,1,Variant 1,310
Magdalena Predutta,Create Quotation comparison Map,Magdalena Predutta,Create Quotation comparison Map,complete,2011-02-16 01:30:00+00:00,2011-02-15 20:53:38.400000+00:00,Fluxicon Disco,1,Variant 1,310
Anne Olwada,Analyze Quotation Comparison Map,Anne Olwada,Analyze Quotation Comparison Map,complete,2011-02-16 08:54:00+00:00,2011-02-16 08:54:00+00:00,Fluxicon Disco,1,Variant 1,310
Tesca Lobes,Choose best option,Tesca Lobes,Choose best option,complete,2011-02-16 08:54:00+00:00,2011-02-16 08:54:00+00:00,Fluxicon Disco,1,Variant 1,310
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-02-17 12:56:00+00:00,2011-02-16 13:47:30.600000+00:00,Fluxicon Disco,1,Variant 1,310
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-02-19 06:53:00+00:00,2011-02-19 04:36:15.600000+00:00,Fluxicon Disco,1,Variant 1,310
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-02-19 16:02:00+00:00,2011-02-19 16:02:00+00:00,Fluxicon Disco,1,Variant 1,310
Carmen Finacse,Deliver Goods Services,Carmen Finacse,Deliver Goods Services,complete,2011-02-26 07:44:00+00:00,2011-02-21 14:48:39+00:00,Fluxicon Disco,1,Variant 1,310
Clement Duchot,Release Purchase Order,Clement Duchot,Release Purchase Order,complete,2011-02-26 15:17:00+00:00,2011-02-26 08:06:39+00:00,Fluxicon Disco,1,Variant 1,310
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-02-27 21:03:00+00:00,2011-02-27 09:08:36+00:00,Fluxicon Disco,1,Variant 1,310
Karen Clarens,Send Invoice,Karen Clarens,Send Invoice,complete,2011-02-28 05:16:00+00:00,2011-02-28 05:10:57.600000+00:00,Fluxicon Disco,1,Variant 1,310
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-02-28 19:42:00+00:00,2011-02-28 09:27:08.400000+00:00,Fluxicon Disco,1,Variant 1,310
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-02-28 19:42:00+00:00,2011-02-28 19:42:00+00:00,Fluxicon Disco,1,Variant 1,310
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-02-28 20:06:00+00:00,2011-02-28 19:42:28.800000+00:00,Fluxicon Disco,1,Variant 1,310
Christian Francois,Create Purchase Requisition,Christian Francois,Create Purchase Requisition,complete,2011-02-13 13:14:00+00:00,2011-02-13 13:14:00+00:00,Fluxicon Disco,19,Variant 19,311
Anna Kaufmann,Create Request for Quotation,Anna Kaufmann,Create Request for Quotation,complete,2011-02-13 21:30:00+00:00,2011-02-13 21:30:00+00:00,Fluxicon Disco,19,Variant 19,311
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-02-15 06:23:00+00:00,2011-02-15 04:34:12+00:00,Fluxicon Disco,19,Variant 19,311
Nico Ojenbeer,Amend Request for Quotation,Nico Ojenbeer,Amend Request for Quotation,complete,2011-02-15 07:21:00+00:00,2011-02-15 06:52:34.800000+00:00,Fluxicon Disco,19,Variant 19,311
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-02-17 17:55:00+00:00,2011-02-17 05:05:34.800000+00:00,Fluxicon Disco,19,Variant 19,311
Fjodor Kowalski,Amend Request for Quotation,Fjodor Kowalski,Amend Request for Quotation,complete,2011-02-17 18:56:00+00:00,2011-02-17 18:56:00+00:00,Fluxicon Disco,19,Variant 19,311
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-02-25 10:17:00+00:00,2011-02-25 08:35:40.800000+00:00,Fluxicon Disco,19,Variant 19,311
Penn Osterwalder,Create Purchase Requisition,Penn Osterwalder,Create Purchase Requisition,complete,2011-02-13 17:20:00+00:00,2011-02-13 17:20:00+00:00,Fluxicon Disco,2,Variant 2,314
Esmana Liubiata,Create Request for Quotation,Esmana Liubiata,Create Request for Quotation,complete,2011-02-13 20:44:00+00:00,2011-02-13 20:44:00+00:00,Fluxicon Disco,2,Variant 2,314
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-02-14 23:39:00+00:00,2011-02-14 23:39:00+00:00,Fluxicon Disco,2,Variant 2,314
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-02-16 03:13:00+00:00,2011-02-15 23:57:24+00:00,Fluxicon Disco,2,Variant 2,314
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-02-16 16:28:00+00:00,2011-02-16 13:08:43.200000+00:00,Fluxicon Disco,2,Variant 2,314
Anna Kaufmann,Analyze Quotation Comparison Map,Anna Kaufmann,Analyze Quotation Comparison Map,complete,2011-02-16 23:31:00+00:00,2011-02-16 23:31:00+00:00,Fluxicon Disco,2,Variant 2,314
Miu Hanwan,Choose best option,Miu Hanwan,Choose best option,complete,2011-02-16 23:31:00+00:00,2011-02-16 23:31:00+00:00,Fluxicon Disco,2,Variant 2,314
Karel de Groot,Settle Conditions With Supplier,Karel de Groot,Settle Conditions With Supplier,complete,2011-02-18 07:52:00+00:00,2011-02-17 01:46:52.200000+00:00,Fluxicon Disco,2,Variant 2,314
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-02-18 23:40:00+00:00,2011-02-18 22:43:07.200000+00:00,Fluxicon Disco,2,Variant 2,314
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-02-19 16:27:00+00:00,2011-02-19 16:27:00+00:00,Fluxicon Disco,2,Variant 2,314
Carmen Finacse,Deliver Goods Services,Carmen Finacse,Deliver Goods Services,complete,2011-02-22 00:03:00+00:00,2011-02-20 23:15:30+00:00,Fluxicon Disco,2,Variant 2,314
Esmana Liubiata,Release Purchase Order,Esmana Liubiata,Release Purchase Order,complete,2011-02-22 07:56:00+00:00,2011-02-22 00:26:39+00:00,Fluxicon Disco,2,Variant 2,314
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-02-22 15:04:00+00:00,2011-02-22 12:12:48+00:00,Fluxicon Disco,2,Variant 2,314
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-02-23 10:28:00+00:00,2011-02-23 10:28:00+00:00,Fluxicon Disco,2,Variant 2,314
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-02-24 01:02:00+00:00,2011-02-23 14:41:27.600000+00:00,Fluxicon Disco,2,Variant 2,314
