Resource,Activity,org:resource,concept:name,lifecycle:transition,time:timestamp,start:timestamp,case:creator,case:variant-index,case:variant,case:concept:name
Karel de Groot,Settle Conditions With Supplier,Karel de Groot,Settle Conditions With Supplier,complete,2011-06-27 22:37:00+00:00,2011-06-27 20:43:49.863281+00:00,Fluxicon Disco,24,Variant 24,632
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-06-28 19:39:00+00:00,2011-06-28 15:34:58.828125+00:00,Fluxicon Disco,24,Variant 24,632
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-07-04 13:20:00+00:00,2011-07-02 00:17:24.492188+00:00,Fluxicon Disco,24,Variant 24,632
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-07-11 14:33:00+00:00,2011-07-08 12:01:19.042969+00:00,Fluxicon Disco,24,Variant 24,632
Elvira Lores,Release Purchase Order,Elvira Lores,Release Purchase Order,complete,2011-07-11 22:04:00+00:00,2011-07-11 14:33:00.825806+00:00,Fluxicon Disco,24,Variant 24,632
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-07-12 02:37:00+00:00,2011-07-12 01:42:12.802734+00:00,Fluxicon Disco,24,Variant 24,632
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-07-13 22:49:00+00:00,2011-07-13 02:21:24.843750+00:00,Fluxicon Disco,24,Variant 24,632
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-07-14 13:28:00+00:00,2011-07-13 23:10:27.597656+00:00,Fluxicon Disco,24,Variant 24,632
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-07-14 13:28:00+00:00,2011-07-14 13:28:00+00:00,Fluxicon Disco,24,Variant 24,632
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-07-14 13:59:00+00:00,2011-07-14 13:43:37.265625+00:00,Fluxicon Disco,24,Variant 24,632
Elvira Lores,Create Purchase Requisition,Elvira Lores,Create Purchase Requisition,complete,2011-04-01 18:24:00+00:00,2011-04-01 18:24:00+00:00,Fluxicon Disco,5,Variant 5,633
Alberto Duport,Create Request for Quotation,Alberto Duport,Create Request for Quotation,complete,2011-04-01 22:49:00+00:00,2011-04-01 22:49:00+00:00,Fluxicon Disco,5,Variant 5,633
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-04-02 19:16:00+00:00,2011-04-02 19:16:00+00:00,Fluxicon Disco,5,Variant 5,633
Tesca Lobes,Create Purchase Requisition,Tesca Lobes,Create Purchase Requisition,complete,2011-04-02 06:25:00+00:00,2011-04-02 06:25:00+00:00,Fluxicon Disco,17,Variant 17,635
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-04-02 16:27:00+00:00,2011-04-02 16:27:00+00:00,Fluxicon Disco,17,Variant 17,635
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-04-02 16:33:00+00:00,2011-04-02 16:33:00+00:00,Fluxicon Disco,17,Variant 17,635
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-04-11 16:22:00+00:00,2011-04-11 13:28:40.781250+00:00,Fluxicon Disco,17,Variant 17,635
Esmana Liubiata,Amend Request for Quotation,Esmana Liubiata,Amend Request for Quotation,complete,2011-04-11 17:27:00+00:00,2011-04-11 16:41:17.812500+00:00,Fluxicon Disco,17,Variant 17,635
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-04-11 23:19:00+00:00,2011-04-11 20:33:09.023438+00:00,Fluxicon Disco,17,Variant 17,635
Penn Osterwalder,Amend Request for Quotation,Penn Osterwalder,Amend Request for Quotation,complete,2011-04-12 00:26:00+00:00,2011-04-11 23:38:53.437500+00:00,Fluxicon Disco,17,Variant 17,635
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-05-11 23:05:00+00:00,2011-05-11 22:53:02.812500+00:00,Fluxicon Disco,17,Variant 17,635
Miu Hanwan,Amend Request for Quotation,Miu Hanwan,Amend Request for Quotation,complete,2011-05-12 00:02:00+00:00,2011-05-11 23:21:55.312500+00:00,Fluxicon Disco,17,Variant 17,635
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-06-18 20:44:00+00:00,2011-06-18 11:52:35.039062+00:00,Fluxicon Disco,17,Variant 17,635
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-06-19 18:09:00+00:00,2011-06-19 13:41:04.951172+00:00,Fluxicon Disco,17,Variant 17,635
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-06-19 20:38:00+00:00,2011-06-19 20:09:55.019531+00:00,Fluxicon Disco,17,Variant 17,635
Elvira Lores,Analyze Quotation Comparison Map,Elvira Lores,Analyze Quotation Comparison Map,complete,2011-06-20 03:54:00+00:00,2011-06-19 20:43:06.562500+00:00,Fluxicon Disco,17,Variant 17,635
Kim Passa,Choose best option,Kim Passa,Choose best option,complete,2011-06-20 03:54:00+00:00,2011-06-20 03:54:00+00:00,Fluxicon Disco,17,Variant 17,635
Karel de Groot,Settle Conditions With Supplier,Karel de Groot,Settle Conditions With Supplier,complete,2011-06-20 16:57:00+00:00,2011-06-20 14:48:42.832031+00:00,Fluxicon Disco,17,Variant 17,635
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-06-21 04:19:00+00:00,2011-06-21 02:07:07.734375+00:00,Fluxicon Disco,17,Variant 17,635
Karen Clarens,Confirm Purchase Order,Karen Clarens,Confirm Purchase Order,complete,2011-07-07 11:47:00+00:00,2011-07-04 01:15:07.148438+00:00,Fluxicon Disco,17,Variant 17,635
Esmeralda Clay,Deliver Goods Services,Esmeralda Clay,Deliver Goods Services,complete,2011-07-13 16:10:00+00:00,2011-07-10 22:48:51.269531+00:00,Fluxicon Disco,17,Variant 17,635
Esmana Liubiata,Release Purchase Order,Esmana Liubiata,Release Purchase Order,complete,2011-07-13 23:15:00+00:00,2011-07-13 16:10:00.778198+00:00,Fluxicon Disco,17,Variant 17,635
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-07-14 15:38:00+00:00,2011-07-14 15:32:22.851562+00:00,Fluxicon Disco,17,Variant 17,635
Karen Clarens,Send Invoice,Karen Clarens,Send Invoice,complete,2011-07-17 02:09:00+00:00,2011-07-15 23:03:47.460938+00:00,Fluxicon Disco,17,Variant 17,635
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-07-17 16:35:00+00:00,2011-07-17 02:30:08.554688+00:00,Fluxicon Disco,17,Variant 17,635
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-07-17 16:35:00+00:00,2011-07-17 16:35:00+00:00,Fluxicon Disco,17,Variant 17,635
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-07-17 17:46:00+00:00,2011-07-17 17:10:46.640625+00:00,Fluxicon Disco,17,Variant 17,635
Clement Duchot,Create Purchase Requisition,Clement Duchot,Create Purchase Requisition,complete,2011-04-02 21:40:00+00:00,2011-04-02 21:40:00+00:00,Fluxicon Disco,61,Variant 61,637
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-04-03 09:17:00+00:00,2011-04-03 09:17:00+00:00,Fluxicon Disco,61,Variant 61,637
Maris Freeman,Create Request for Quotation,Maris Freeman,Create Request for Quotation,complete,2011-04-03 09:24:00+00:00,2011-04-03 09:24:00+00:00,Fluxicon Disco,61,Variant 61,637
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-04-05 14:04:00+00:00,2011-04-05 11:28:06.679688+00:00,Fluxicon Disco,61,Variant 61,637
Immanuel Karagianni,Amend Request for Quotation,Immanuel Karagianni,Amend Request for Quotation,complete,2011-04-05 15:01:00+00:00,2011-04-05 15:01:00+00:00,Fluxicon Disco,61,Variant 61,637
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-04-17 07:33:00+00:00,2011-04-15 16:01:47.929688+00:00,Fluxicon Disco,61,Variant 61,637
Anne Olwada,Amend Request for Quotation,Anne Olwada,Amend Request for Quotation,complete,2011-04-17 08:34:00+00:00,2011-04-17 07:51:06.562500+00:00,Fluxicon Disco,61,Variant 61,637
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-04-22 05:18:00+00:00,2011-04-21 04:59:43.125000+00:00,Fluxicon Disco,61,Variant 61,637
Penn Osterwalder,Amend Request for Quotation,Penn Osterwalder,Amend Request for Quotation,complete,2011-04-22 06:18:00+00:00,2011-04-22 05:35:48.750000+00:00,Fluxicon Disco,61,Variant 61,637
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-05-04 07:16:00+00:00,2011-05-03 19:51:11.132812+00:00,Fluxicon Disco,61,Variant 61,637
Alberto Duport,Amend Request for Quotation,Alberto Duport,Amend Request for Quotation,complete,2011-05-04 08:20:00+00:00,2011-05-04 07:35:00+00:00,Fluxicon Disco,61,Variant 61,637
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-05-04 23:15:00+00:00,2011-05-04 22:51:35.507812+00:00,Fluxicon Disco,61,Variant 61,637
Heinz Gutschmidt,Amend Request for Quotation,Heinz Gutschmidt,Amend Request for Quotation,complete,2011-05-05 15:25:00+00:00,2011-05-05 04:02:58.125000+00:00,Fluxicon Disco,61,Variant 61,637
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-05-09 12:28:00+00:00,2011-05-08 12:48:33.984375+00:00,Fluxicon Disco,61,Variant 61,637
Penn Osterwalder,Amend Request for Quotation,Penn Osterwalder,Amend Request for Quotation,complete,2011-05-09 13:30:00+00:00,2011-05-09 12:46:24.375000+00:00,Fluxicon Disco,61,Variant 61,637
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-05-18 00:00:00+00:00,2011-05-17 04:04:41.250000+00:00,Fluxicon Disco,61,Variant 61,637
Maris Freeman,Amend Request for Quotation,Maris Freeman,Amend Request for Quotation,complete,2011-05-18 16:23:00+00:00,2011-05-18 04:51:49.687500+00:00,Fluxicon Disco,61,Variant 61,637
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-05-22 02:06:00+00:00,2011-05-21 22:08:55.781250+00:00,Fluxicon Disco,61,Variant 61,637
Esmana Liubiata,Amend Request for Quotation,Esmana Liubiata,Amend Request for Quotation,complete,2011-05-22 03:17:00+00:00,2011-05-22 02:27:04.687500+00:00,Fluxicon Disco,61,Variant 61,637
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-06-18 22:46:00+00:00,2011-06-16 21:27:06.210938+00:00,Fluxicon Disco,61,Variant 61,637
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-06-19 03:46:00+00:00,2011-06-19 02:43:27.070312+00:00,Fluxicon Disco,61,Variant 61,637
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-06-19 17:42:00+00:00,2011-06-19 15:04:26.015625+00:00,Fluxicon Disco,61,Variant 61,637
Christian Francois,Analyze Quotation Comparison Map,Christian Francois,Analyze Quotation Comparison Map,complete,2011-06-20 01:24:00+00:00,2011-06-19 17:47:24.843750+00:00,Fluxicon Disco,61,Variant 61,637
Immanuel Karagianni,Choose best option,Immanuel Karagianni,Choose best option,complete,2011-06-20 01:24:00+00:00,2011-06-20 01:24:00+00:00,Fluxicon Disco,61,Variant 61,637
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-06-20 19:57:00+00:00,2011-06-20 16:03:18.808594+00:00,Fluxicon Disco,61,Variant 61,637
Karel de Groot,Create Purchase Order,Karel de Groot,Create Purchase Order,complete,2011-06-21 05:08:00+00:00,2011-06-21 03:21:27.539062+00:00,Fluxicon Disco,61,Variant 61,637
Sean Manney,Confirm Purchase Order,Sean Manney,Confirm Purchase Order,complete,2011-06-22 16:34:00+00:00,2011-06-22 11:20:32.695312+00:00,Fluxicon Disco,61,Variant 61,637
Esmeralda Clay,Deliver Goods Services,Esmeralda Clay,Deliver Goods Services,complete,2011-06-26 08:07:00+00:00,2011-06-24 17:33:25.371094+00:00,Fluxicon Disco,61,Variant 61,637
Elvira Lores,Release Purchase Order,Elvira Lores,Release Purchase Order,complete,2011-06-26 15:50:00+00:00,2011-06-26 08:07:00.847778+00:00,Fluxicon Disco,61,Variant 61,637
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-06-26 22:32:00+00:00,2011-06-26 21:11:19.511719+00:00,Fluxicon Disco,61,Variant 61,637
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-06-27 11:36:00+00:00,2011-06-27 05:33:05.625000+00:00,Fluxicon Disco,61,Variant 61,637
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-06-28 02:15:00+00:00,2011-06-27 11:57:27.597656+00:00,Fluxicon Disco,61,Variant 61,637
Pedro Alvares,Settle Dispute With Supplier,Pedro Alvares,Settle Dispute With Supplier,complete,2011-06-28 03:33:00+00:00,2011-06-28 02:16:40.546875+00:00,Fluxicon Disco,61,Variant 61,637
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-06-28 03:33:00+00:00,2011-06-28 03:33:00+00:00,Fluxicon Disco,61,Variant 61,637
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-06-28 03:53:00+00:00,2011-06-28 03:43:04.687500+00:00,Fluxicon Disco,61,Variant 61,637
Fjodor Kowalski,Create Purchase Requisition,Fjodor Kowalski,Create Purchase Requisition,complete,2011-04-03 20:59:00+00:00,2011-04-03 20:59:00+00:00,Fluxicon Disco,5,Variant 5,642
Clement Duchot,Create Request for Quotation,Clement Duchot,Create Request for Quotation,complete,2011-04-04 04:09:00+00:00,2011-04-04 03:29:32.578125+00:00,Fluxicon Disco,5,Variant 5,642
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-04-05 08:17:00+00:00,2011-04-05 07:01:17.812500+00:00,Fluxicon Disco,5,Variant 5,642
Kim Passa,Create Purchase Requisition,Kim Passa,Create Purchase Requisition,complete,2011-04-04 00:34:00+00:00,2011-04-04 00:34:00+00:00,Fluxicon Disco,7,Variant 7,644
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-04-04 16:05:00+00:00,2011-04-04 16:05:00+00:00,Fluxicon Disco,7,Variant 7,644
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-04-04 16:10:00+00:00,2011-04-04 16:10:00+00:00,Fluxicon Disco,7,Variant 7,644
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-04-05 05:45:00+00:00,2011-04-05 05:45:00+00:00,Fluxicon Disco,7,Variant 7,644
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-04-05 11:06:00+00:00,2011-04-05 11:06:00+00:00,Fluxicon Disco,7,Variant 7,644
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-04-05 16:29:00+00:00,2011-04-05 16:29:00+00:00,Fluxicon Disco,7,Variant 7,644
Tesca Lobes,Analyze Quotation Comparison Map,Tesca Lobes,Analyze Quotation Comparison Map,complete,2011-04-05 23:21:00+00:00,2011-04-05 16:33:49.687500+00:00,Fluxicon Disco,7,Variant 7,644
Penn Osterwalder,Choose best option,Penn Osterwalder,Choose best option,complete,2011-04-05 23:21:00+00:00,2011-04-05 23:21:00+00:00,Fluxicon Disco,7,Variant 7,644
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-04-08 06:25:00+00:00,2011-04-07 20:23:40.312500+00:00,Fluxicon Disco,7,Variant 7,644
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-04-08 14:27:00+00:00,2011-04-08 12:53:48.046875+00:00,Fluxicon Disco,7,Variant 7,644
Karen Clarens,Confirm Purchase Order,Karen Clarens,Confirm Purchase Order,complete,2011-04-08 20:59:00+00:00,2011-04-08 20:59:00+00:00,Fluxicon Disco,7,Variant 7,644
Kiu Kan,Deliver Goods Services,Kiu Kan,Deliver Goods Services,complete,2011-04-10 01:24:00+00:00,2011-04-09 12:53:04.042969+00:00,Fluxicon Disco,7,Variant 7,644
Penn Osterwalder,Release Purchase Order,Penn Osterwalder,Release Purchase Order,complete,2011-04-10 09:14:00+00:00,2011-04-10 01:24:00.860596+00:00,Fluxicon Disco,7,Variant 7,644
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-04-10 17:00:00+00:00,2011-04-10 16:50:09.990234+00:00,Fluxicon Disco,7,Variant 7,644
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-04-12 05:40:00+00:00,2011-04-12 05:40:00+00:00,Fluxicon Disco,7,Variant 7,644
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-04-12 20:05:00+00:00,2011-04-12 20:05:00+00:00,Fluxicon Disco,7,Variant 7,644
Pedro Alvares,Settle Dispute With Supplier,Pedro Alvares,Settle Dispute With Supplier,complete,2011-04-12 20:59:00+00:00,2011-04-12 20:59:00+00:00,Fluxicon Disco,7,Variant 7,644
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-04-12 20:59:00+00:00,2011-04-12 20:59:00+00:00,Fluxicon Disco,7,Variant 7,644
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-04-12 21:32:00+00:00,2011-04-12 21:32:00+00:00,Fluxicon Disco,7,Variant 7,644
Penn Osterwalder,Create Purchase Requisition,Penn Osterwalder,Create Purchase Requisition,complete,2011-04-04 01:48:00+00:00,2011-04-04 01:48:00+00:00,Fluxicon Disco,2,Variant 2,645
Clement Duchot,Create Request for Quotation,Clement Duchot,Create Request for Quotation,complete,2011-04-04 03:27:00+00:00,2011-04-04 03:27:00+00:00,Fluxicon Disco,2,Variant 2,645
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-04-05 12:36:00+00:00,2011-04-05 10:43:56.367188+00:00,Fluxicon Disco,2,Variant 2,645
Magdalena Predutta,Send Request for Quotation to Supplier,Magdalena Predutta,Send Request for Quotation to Supplier,complete,2011-04-05 14:49:00+00:00,2011-04-05 14:49:00+00:00,Fluxicon Disco,2,Variant 2,645
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-04-05 20:23:00+00:00,2011-04-05 20:23:00+00:00,Fluxicon Disco,2,Variant 2,645
Nico Ojenbeer,Analyze Quotation Comparison Map,Nico Ojenbeer,Analyze Quotation Comparison Map,complete,2011-04-06 03:54:00+00:00,2011-04-06 03:54:00+00:00,Fluxicon Disco,2,Variant 2,645
Penn Osterwalder,Choose best option,Penn Osterwalder,Choose best option,complete,2011-04-06 03:54:00+00:00,2011-04-06 03:54:00+00:00,Fluxicon Disco,2,Variant 2,645
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-04-07 10:30:00+00:00,2011-04-07 04:39:34.511719+00:00,Fluxicon Disco,2,Variant 2,645
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-04-08 07:04:00+00:00,2011-04-08 03:05:23.671875+00:00,Fluxicon Disco,2,Variant 2,645
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-04-08 11:53:00+00:00,2011-04-08 11:53:00+00:00,Fluxicon Disco,2,Variant 2,645
Karen Clarens,Deliver Goods Services,Karen Clarens,Deliver Goods Services,complete,2011-04-09 22:38:00+00:00,2011-04-09 22:38:00+00:00,Fluxicon Disco,2,Variant 2,645
Fjodor Kowalski,Release Purchase Order,Fjodor Kowalski,Release Purchase Order,complete,2011-04-10 06:27:00+00:00,2011-04-09 22:38:00.858765+00:00,Fluxicon Disco,2,Variant 2,645
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-04-10 14:02:00+00:00,2011-04-10 12:54:10.136719+00:00,Fluxicon Disco,2,Variant 2,645
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-04-18 12:16:00+00:00,2011-04-17 09:45:58.242188+00:00,Fluxicon Disco,2,Variant 2,645
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-04-19 02:48:00+00:00,2011-04-19 02:48:00+00:00,Fluxicon Disco,2,Variant 2,645
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-04-19 02:48:00+00:00,2011-04-19 02:48:00+00:00,Fluxicon Disco,2,Variant 2,645
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-04-19 03:32:00+00:00,2011-04-19 03:10:10.312500+00:00,Fluxicon Disco,2,Variant 2,645
Elvira Lores,Create Purchase Requisition,Elvira Lores,Create Purchase Requisition,complete,2011-04-04 17:17:00+00:00,2011-04-04 17:17:00+00:00,Fluxicon Disco,1,Variant 1,649
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-04-05 04:40:00+00:00,2011-04-05 04:40:00+00:00,Fluxicon Disco,1,Variant 1,649
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-04-05 04:48:00+00:00,2011-04-05 04:48:00+00:00,Fluxicon Disco,1,Variant 1,649
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-04-09 05:55:00+00:00,2011-04-08 23:00:37.500000+00:00,Fluxicon Disco,1,Variant 1,649
Magdalena Predutta,Send Request for Quotation to Supplier,Magdalena Predutta,Send Request for Quotation to Supplier,complete,2011-04-09 16:55:00+00:00,2011-04-09 14:37:23.554688+00:00,Fluxicon Disco,1,Variant 1,649
Magdalena Predutta,Create Quotation comparison Map,Magdalena Predutta,Create Quotation comparison Map,complete,2011-04-09 23:31:00+00:00,2011-04-09 22:16:21.796875+00:00,Fluxicon Disco,1,Variant 1,649
Alberto Duport,Analyze Quotation Comparison Map,Alberto Duport,Analyze Quotation Comparison Map,complete,2011-04-10 06:42:00+00:00,2011-04-10 03:07:32.578125+00:00,Fluxicon Disco,1,Variant 1,649
Christian Francois,Choose best option,Christian Francois,Choose best option,complete,2011-04-10 06:42:00+00:00,2011-04-10 06:42:00+00:00,Fluxicon Disco,1,Variant 1,649
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-04-11 07:06:00+00:00,2011-04-11 05:19:32.988281+00:00,Fluxicon Disco,1,Variant 1,649
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-04-11 12:45:00+00:00,2011-04-11 12:19:40.195312+00:00,Fluxicon Disco,1,Variant 1,649
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-04-13 00:04:00+00:00,2011-04-12 15:54:31.875000+00:00,Fluxicon Disco,1,Variant 1,649
Carmen Finacse,Deliver Goods Services,Carmen Finacse,Deliver Goods Services,complete,2011-04-15 00:51:00+00:00,2011-04-15 00:51:00+00:00,Fluxicon Disco,1,Variant 1,649
Penn Osterwalder,Release Purchase Order,Penn Osterwalder,Release Purchase Order,complete,2011-04-15 08:24:00+00:00,2011-04-15 00:51:00.829468+00:00,Fluxicon Disco,1,Variant 1,649
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-04-15 23:36:00+00:00,2011-04-15 20:32:58.593750+00:00,Fluxicon Disco,1,Variant 1,649
Sean Manney,Send Invoice,Sean Manney,Send Invoice,complete,2011-04-16 14:29:00+00:00,2011-04-16 08:52:00.937500+00:00,Fluxicon Disco,1,Variant 1,649
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-04-17 04:59:00+00:00,2011-04-17 04:59:00+00:00,Fluxicon Disco,1,Variant 1,649
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-04-17 04:59:00+00:00,2011-04-17 04:59:00+00:00,Fluxicon Disco,1,Variant 1,649
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-04-17 05:36:00+00:00,2011-04-17 05:36:00+00:00,Fluxicon Disco,1,Variant 1,649
Tesca Lobes,Create Purchase Requisition,Tesca Lobes,Create Purchase Requisition,complete,2011-04-04 17:31:00+00:00,2011-04-04 17:31:00+00:00,Fluxicon Disco,3,Variant 3,650
Maris Freeman,Analyze Purchase Requisition,Maris Freeman,Analyze Purchase Requisition,complete,2011-04-05 06:30:00+00:00,2011-04-05 06:30:00+00:00,Fluxicon Disco,3,Variant 3,650
Clement Duchot,Create Purchase Requisition,Clement Duchot,Create Purchase Requisition,complete,2011-04-04 19:39:00+00:00,2011-04-04 19:39:00+00:00,Fluxicon Disco,62,Variant 62,651
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-04-05 05:38:00+00:00,2011-04-05 05:38:00+00:00,Fluxicon Disco,62,Variant 62,651
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-04-05 05:47:00+00:00,2011-04-05 05:47:00+00:00,Fluxicon Disco,62,Variant 62,651
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-04-05 08:51:00+00:00,2011-04-05 08:51:00+00:00,Fluxicon Disco,62,Variant 62,651
Fjodor Kowalski,Amend Request for Quotation,Fjodor Kowalski,Amend Request for Quotation,complete,2011-04-05 09:52:00+00:00,2011-04-05 09:52:00+00:00,Fluxicon Disco,62,Variant 62,651
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-04-16 01:18:00+00:00,2011-04-13 19:51:34.453125+00:00,Fluxicon Disco,62,Variant 62,651
Kim Passa,Amend Request for Quotation,Kim Passa,Amend Request for Quotation,complete,2011-04-16 02:31:00+00:00,2011-04-16 01:39:40.312500+00:00,Fluxicon Disco,62,Variant 62,651
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-05-13 12:55:00+00:00,2011-05-13 12:23:07.500000+00:00,Fluxicon Disco,62,Variant 62,651
Miu Hanwan,Amend Request for Quotation,Miu Hanwan,Amend Request for Quotation,complete,2011-05-13 13:59:00+00:00,2011-05-13 13:14:00+00:00,Fluxicon Disco,62,Variant 62,651
